Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
3;80360.0;0;0;56;1493;86;454;112;43;43;2;4;4;5;2;72;2231;0;2;0
3;73059.0;0;1;36;410;112;420;0;82;71;1;9;3;13;4;74;1095;1;3;1
3;49544.0;1;0;0;308;0;73;0;0;23;2;5;1;8;7;45;404;1;3;1
3;48948.0;0;0;53;437;8;206;160;49;42;2;7;10;5;6;78;902;0;1;0
2;37971.0;1;0;97;5;4;10;2;2;7;1;1;0;3;8;48;30;1;3;1
3;86836.0;0;0;7;179;21;273;0;21;63;1;6;10;6;5;46;557;0;2;0
2;30279.0;1;0;13;10;4;14;4;4;1;1;1;0;3;8;32;37;1;2;1
1;57036.0;0;1;33;1171;43;219;19;14;47;4;6;3;13;9;46;1513;1;3;1
2;59809.0;0;2;36;598;16;141;32;41;49;3;3;3;6;8;45;877;2;4;1
3;78710.0;0;1;42;721;0;152;119;50;50;3;7;6;12;4;44;1092;1;3;1
2;31859.0;1;0;77;3;1;3;8;0;5;1;1;0;2;7;45;20;1;2;1
2;48789.0;0;0;94;351;16;156;7;5;145;1;6;4;7;6;29;680;0;1;0
2;81361.0;0;0;18;163;23;424;27;65;76;1;3;10;13;1;34;778;0;1;0
2;31907.0;0;0;75;33;87;64;175;16;74;1;6;1;6;7;49;449;0;1;0
3;17144.0;1;1;96;18;2;19;0;2;6;5;3;0;4;7;61;47;2;4;1
2;46102.0;2;1;3;14;0;1;0;0;1;1;1;0;2;7;59;16;3;4;1
3;46854.0;1;1;81;96;1;79;7;1;79;6;5;1;3;8;48;263;2;3;1
2;92533.0;0;0;84;693;21;118;110;147;42;1;6;5;11;2;36;1131;0;2;0
3;68805.0;0;1;73;182;2;49;17;13;20;1;3;1;7;2;62;283;1;2;1
2;66825.0;0;0;73;243;101;405;29;40;40;1;4;5;6;2;54;858;0;2;0
3;32173.0;0;1;0;18;0;2;0;0;2;1;1;0;3;4;63;22;1;2;1
3;93027.0;0;0;77;1285;42;716;55;0;21;0;7;10;5;2;80;2119;0;2;0
3;45143.0;0;1;74;202;5;74;11;5;14;3;6;1;5;7;56;311;1;3;1
3;43456.0;0;1;0;275;11;68;25;7;7;3;5;1;8;5;55;393;1;2;1
1;66664.0;0;0;78;398;96;447;220;96;32;1;5;7;6;3;39;1289;0;2;0
2;37070.0;1;1;30;231;7;137;4;15;39;9;5;1;8;7;55;433;2;3;1
1;35684.0;1;0;66;10;4;7;0;6;3;1;1;0;3;6;37;30;1;3;1
2;81217.0;0;0;77;493;70;324;146;40;84;1;3;7;11;1;32;1157;0;1;0
3;77376.0;1;1;72;492;19;110;16;12;12;4;6;3;10;4;65;661;2;4;1
2;38643.0;1;1;45;22;2;14;0;1;10;2;2;0;3;7;43;49;2;3;1
2;66373.0;1;1;57;328;9;124;12;24;109;7;4;2;10;3;43;606;2;4;1
2;69096.0;0;1;4;247;49;159;7;82;109;1;5;2;10;4;63;653;1;3;1
3;34320.0;1;0;66;4;1;9;3;0;0;1;1;0;2;8;35;17;1;3;1
2;79146.0;1;1;33;245;16;223;21;43;16;2;8;1;8;6;54;564;2;3;1
3;45143.0;0;1;74;202;5;74;11;5;14;3;6;1;5;7;56;311;1;3;1
3;58646.0;0;1;3;62;1;44;6;5;22;1;2;1;4;4;59;140;1;3;1
2;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;49;1631;0;2;0
3;83790.0;0;0;81;1076;16;417;42;48;16;1;8;10;6;3;73;1615;0;2;0
2;68655.0;0;0;95;456;19;832;75;118;38;1;4;5;11;3;33;1538;0;1;0
3;53843.0;0;1;64;378;0;88;19;4;73;4;8;5;3;7;56;562;1;3;1
2;75794.0;0;0;33;754;160;625;63;32;48;1;7;5;12;3;34;1682;0;2;0
1;9548.0;1;0;31;0;1;3;10;6;9;2;1;0;3;8;45;29;1;2;1
2;85606.0;0;1;89;717;42;864;219;30;84;2;6;7;9;3;45;1956;1;3;1
3;46681.0;0;2;52;269;15;69;15;19;38;2;4;6;4;5;73;425;2;4;1
2;72063.0;0;1;3;180;32;348;76;32;90;2;5;2;12;2;42;758;1;3;1
1;37284.0;1;1;46;11;1;2;2;1;6;1;0;0;3;6;46;23;2;4;1
3;46423.0;1;1;6;68;0;16;0;0;8;3;2;0;4;7;49;92;2;3;1
1;69401.0;0;1;41;399;27;159;58;8;39;4;4;4;5;2;48;690;1;3;1
3;32892.0;1;0;78;26;0;15;2;1;2;2;3;0;3;8;50;46;1;3;1
2;61278.0;0;1;87;111;3;28;2;6;15;2;3;1;4;6;68;165;1;3;1
1;30390.0;0;0;5;10;12;12;25;1;20;1;2;0;3;6;34;80;0;2;0
2;57957.0;0;1;24;290;59;177;77;5;29;7;4;6;8;3;62;637;1;3;1
2;54165.0;0;0;72;127;4;73;15;6;11;1;2;1;7;2;52;236;0;2;0
3;55249.0;0;1;81;97;1;19;2;0;11;1;2;1;4;3;65;130;1;3;1
2;63693.0;0;1;63;587;43;337;42;87;54;3;11;6;9;6;43;1150;1;2;1
3;37368.0;1;0;4;3;2;11;2;2;10;1;1;0;2;6;46;30;1;3;1
1;23830.0;0;0;3;1;8;6;4;8;16;1;1;0;3;7;34;43;0;1;0
2;25008.0;1;0;72;2;8;8;6;1;9;2;1;0;3;8;33;34;1;2;1
2;153924.0;0;0;81;1;1;1;1;1;1;0;0;0;0;0;46;6;0;1;0
3;67472.0;0;1;93;162;31;127;8;17;69;2;4;2;7;3;74;414;1;3;1
2;76998.0;0;1;85;1449;89;161;69;35;107;2;11;8;8;6;66;1910;1;3;1
3;63342.0;0;1;48;918;21;118;13;10;21;3;8;3;5;6;60;1101;1;3;1
2;72906.0;0;0;79;400;32;519;71;75;54;1;3;4;9;1;66;1151;0;1;0
3;79419.0;0;0;96;751;127;687;20;15;31;1;4;6;4;2;51;1631;0;2;0
2;57338.0;0;1;96;143;6;52;11;8;17;2;4;1;5;5;46;237;1;2;1
2;67023.0;0;0;93;444;44;382;11;8;17;1;3;7;13;2;43;906;0;2;0
2;30023.0;1;0;28;11;0;16;7;6;21;1;2;0;3;8;49;61;1;3;1
2;71952.0;1;0;93;656;80;455;52;107;93;2;8;4;8;4;35;1443;1;3;1
2;79865.0;0;1;12;71;99;278;185;121;38;1;5;10;5;1;67;792;1;2;1
2;22419.0;0;0;74;30;3;47;19;21;42;1;3;2;2;8;58;162;0;2;0
1;35688.0;2;1;94;73;3;90;12;1;32;7;4;1;4;8;48;211;3;5;1
3;63516.0;1;1;30;141;11;114;15;14;5;4;4;1;7;5;48;300;2;4;1
3;78952.0;0;1;11;1170;19;594;99;76;134;2;2;5;12;6;63;2092;1;3;1
2;40851.0;1;1;63;23;1;7;0;4;24;1;1;1;2;7;50;59;2;3;1
2;63777.0;1;1;87;457;5;106;15;17;53;8;11;1;6;8;42;653;2;4;1
2;38946.0;0;1;84;116;6;82;6;6;41;2;3;1;6;5;66;257;1;3;1
1;7500.0;0;0;24;3;18;14;15;22;50;3;3;1;3;9;25;122;0;2;0
3;32889.0;1;1;78;28;0;13;4;2;8;3;2;1;3;5;53;55;2;4;1
2;62187.0;0;0;49;792;0;275;45;45;126;1;4;8;5;3;64;1283;0;2;0
2;85072.0;0;0;94;494;92;391;194;11;241;1;3;4;10;0;44;1423;0;1;0
3;39791.0;0;1;89;85;15;27;13;13;21;2;3;1;4;7;50;174;1;3;1
2;31353.0;1;1;24;10;0;10;3;1;7;2;1;1;2;8;44;31;2;4;1
2;96843.0;0;0;60;448;71;951;40;17;17;1;6;11;10;2;31;1544;0;1;0
2;34738.0;1;0;51;3;2;10;3;0;2;1;1;0;3;6;37;20;1;2;1
3;28839.0;1;1;86;24;0;7;0;0;1;2;2;0;3;5;65;32;2;4;1
3;77598.0;0;0;53;1193;33;281;129;66;33;1;7;5;13;3;78;1735;0;1;0
3;64857.0;0;0;78;556;14;717;210;0;43;1;7;5;10;4;65;1540;0;1;0
2;23477.0;1;0;39;38;15;54;3;8;29;3;3;0;4;8;35;147;1;3;1
2;79529.0;0;0;1;423;42;706;73;197;197;1;4;8;9;2;35;1638;0;2;0
3;23661.0;1;0;46;18;0;4;0;0;1;1;1;0;3;7;39;23;1;3;1
3;62187.0;0;1;38;512;0;83;0;0;41;3;6;2;10;4;52;636;1;2;1
3;27922.0;1;0;80;11;0;13;2;4;11;1;2;0;3;4;42;41;1;3;1
2;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;38;156;1;3;1
3;57513.0;0;0;59;735;40;183;52;20;30;2;9;3;13;6;78;1060;0;1;0
2;70165.0;0;0;60;161;0;253;199;191;122;1;3;7;11;1;72;926;0;1;0
1;67309.0;1;1;76;515;47;181;149;95;95;15;9;6;9;7;54;1082;2;4;1
2;54414.0;1;1;49;109;18;16;24;26;18;4;3;1;5;4;58;211;2;4;1
3;85844.0;0;0;62;938;19;843;25;95;38;1;6;6;7;2;48;1958;0;2;0
3;31497.0;0;1;22;108;1;28;13;1;4;2;3;1;4;8;59;155;1;3;1
2;34026.0;1;1;11;18;6;15;12;8;17;3;2;1;3;5;71;76;2;4;1
3;72335.0;0;0;2;1285;105;653;28;21;0;1;10;4;8;8;45;2092;0;2;0
2;22804.0;1;0;75;14;1;7;2;1;1;1;2;0;2;9;50;26;1;2;1
3;38578.0;1;1;2;38;4;22;3;3;3;3;3;0;3;8;49;73;2;3;1
2;22507.0;0;0;67;68;0;226;51;157;68;3;10;2;4;9;67;570;0;1;0
3;70638.0;0;0;69;1016;12;215;16;12;63;1;4;5;10;3;66;1334;0;1;0
2;48752.0;1;1;8;73;57;100;71;15;0;5;6;1;5;9;52;316;2;4;1
2;44503.0;1;1;83;31;1;8;0;0;8;2;2;0;3;6;49;48;2;3;1
3;90687.0;0;0;98;982;17;672;23;34;51;1;6;2;8;2;38;1779;0;1;0
3;22944.0;1;0;67;19;3;19;4;5;26;3;3;0;3;7;40;76;1;2;1
2;21359.0;1;0;1;12;2;17;6;1;10;2;2;0;3;8;49;48;1;2;1
3;65324.0;0;1;0;384;0;102;21;32;5;3;6;2;9;4;67;544;1;3;1
2;38988.0;1;2;90;164;24;103;12;3;42;7;5;1;6;8;49;348;3;5;1
2;50387.0;0;2;91;369;9;87;12;14;34;3;6;2;8;5;65;525;2;4;1
2;39453.0;1;0;64;46;0;7;0;0;2;2;2;0;3;6;38;55;1;3;1
3;52614.0;0;1;63;789;0;142;12;9;38;2;2;4;8;8;46;990;1;2;1
1;36145.0;1;0;13;56;4;76;17;1;18;4;4;1;3;9;36;172;1;3;1
2;57731.0;0;1;0;266;21;300;65;8;44;4;8;8;6;6;52;704;1;2;1
2;31615.0;1;0;82;2;3;20;6;11;9;2;2;0;3;7;45;51;1;2;1
2;37235.0;1;0;68;20;2;9;4;6;20;1;1;1;2;4;37;61;1;3;1
2;46107.0;1;0;78;31;9;27;16;9;33;1;1;1;4;3;32;125;1;2;1
3;64014.0;2;1;56;406;0;30;0;0;8;7;8;2;5;7;75;444;3;5;1
3;60482.0;0;1;81;255;43;134;37;14;24;1;7;2;7;7;45;507;1;2;1
3;35791.0;2;1;94;27;0;5;0;0;3;2;1;0;3;8;56;35;3;4;1
2;43638.0;0;1;37;63;10;83;7;19;19;2;4;1;4;7;52;201;1;2;1
2;22280.0;1;0;85;2;1;4;3;1;2;1;1;0;2;8;46;13;1;3;1
3;73059.0;0;1;36;410;112;420;0;82;71;1;9;3;13;4;74;1095;1;3;1
3;23748.0;1;0;97;6;6;29;12;15;8;3;2;1;3;8;53;76;1;2;1
3;68126.0;0;0;40;1332;17;311;23;51;86;1;7;4;5;9;30;1820;0;1;0
3;27213.0;1;0;19;19;3;26;10;9;3;3;2;0;4;8;49;70;1;2;1
1;20491.0;0;0;16;5;4;5;4;2;10;1;0;1;2;7;35;30;0;2;0
3;82800.0;0;0;23;1006;22;115;59;68;45;1;7;6;12;3;75;1315;0;1;0
3;72828.0;0;1;17;1205;0;235;19;14;205;6;6;3;13;7;59;1678;1;3;1
3;21840.0;1;0;80;17;0;9;0;0;1;1;1;0;3;9;38;27;1;3;1
3;63342.0;0;1;48;918;21;118;13;10;21;3;8;3;5;6;60;1101;1;3;1
2;55801.0;1;1;35;367;4;51;6;4;95;6;7;2;6;7;46;527;2;3;1
3;37395.0;1;0;47;18;0;9;0;1;11;1;1;0;3;6;45;39;1;3;1
3;55614.0;0;0;85;504;13;131;8;0;26;1;9;4;6;7;77;682;0;1;0
3;42564.0;0;1;28;324;48;186;39;18;198;6;6;8;4;7;53;813;1;2;1
2;52531.0;0;0;68;283;112;151;51;72;125;2;7;2;10;6;50;794;0;2;0
1;17487.0;1;0;37;0;0;1;7;4;6;1;1;0;2;7;32;18;1;3;1
3;69674.0;0;2;46;554;41;215;11;0;24;3;10;2;10;5;53;845;2;3;1
1;54690.0;1;1;76;111;16;37;7;9;18;3;3;1;5;3;50;198;2;4;1
2;29236.0;1;0;30;37;4;24;16;9;9;2;4;0;3;9;34;99;1;2;1
2;29760.0;1;0;87;64;4;68;7;5;17;4;3;1;4;8;36;165;1;2;1
3;102160.0;0;0;54;763;29;138;76;176;58;0;7;9;10;4;44;1240;0;2;0
1;24594.0;1;0;94;1;3;6;10;0;9;1;1;0;3;5;42;29;1;3;1
1;25315.0;1;0;46;1;9;8;11;3;22;3;3;0;3;8;44;54;1;3;1
1;23331.0;1;0;97;104;20;101;24;15;5;6;5;1;5;9;33;269;1;2;1
3;33181.0;1;0;90;9;0;3;0;0;4;1;1;0;2;6;45;16;1;3;1
2;69627.0;0;1;35;231;161;215;171;30;53;2;8;2;11;5;59;861;1;2;1
2;27203.0;1;1;92;13;2;21;4;0;24;2;1;1;2;8;71;64;2;4;1
1;42033.0;1;1;95;11;1;4;2;0;7;1;1;0;2;7;50;25;2;4;1
1;35523.0;1;0;8;11;5;22;12;5;11;2;3;0;3;7;40;66;1;3;1
3;34242.0;0;1;25;8;2;4;0;0;1;1;0;0;3;5;62;15;1;3;1
3;66476.0;0;1;80;742;28;152;25;9;57;2;6;8;10;4;52;1013;1;3;1
2;63207.0;0;0;68;438;169;565;91;169;70;1;2;3;6;7;29;1502;0;2;0
1;26887.0;0;1;27;6;7;4;3;4;6;1;1;0;3;6;62;30;1;3;1
3;42403.0;1;0;18;22;1;11;0;5;3;1;1;0;3;8;50;42;1;3;1
2;65748.0;0;1;58;172;73;93;95;78;34;2;2;4;10;1;66;545;1;3;1
1;24279.0;0;0;6;16;36;21;20;62;108;1;4;1;3;8;31;263;0;2;0
3;32892.0;1;0;78;26;0;15;2;1;2;2;3;0;3;8;50;46;1;3;1
3;20427.0;1;0;63;5;0;4;0;0;1;1;1;0;2;8;48;10;1;3;1
2;40479.0;1;0;95;5;0;8;2;0;0;1;0;0;3;4;39;15;1;3;1
3;35682.0;1;0;34;23;0;8;6;2;18;1;1;1;3;2;51;57;1;2;1
3;47353.0;0;1;93;184;2;19;8;8;4;3;2;2;6;5;61;225;1;3;1
3;64857.0;0;0;78;556;14;717;210;0;43;1;7;5;10;4;65;1540;0;1;0
1;23616.0;1;0;76;4;22;11;3;7;32;2;3;0;3;8;39;79;1;2;1
3;42000.0;0;0;23;124;83;267;85;59;35;2;5;2;11;5;34;653;0;1;0
2;68118.0;0;1;51;595;23;123;10;23;154;2;8;9;4;6;58;928;1;2;1
2;41452.0;1;1;86;13;0;3;0;0;0;1;1;0;2;7;68;16;2;4;1
3;34176.0;0;1;9;11;2;7;4;2;2;1;1;0;3;3;46;28;1;3;1
2;33697.0;1;0;34;4;3;7;0;3;11;1;1;0;2;7;51;28;1;2;1
3;83151.0;0;0;80;968;147;842;137;42;210;1;5;7;10;2;49;2346;0;2;0
1;14906.0;0;0;86;7;7;14;7;16;15;3;2;1;3;7;35;66;0;1;0
2;67225.0;0;1;4;315;35;322;46;7;143;3;7;2;11;5;66;868;1;3;1
2;54058.0;0;1;56;198;18;252;32;108;54;2;4;6;8;3;45;662;1;3;1
1;26868.0;1;0;52;0;0;1;8;3;2;1;1;0;2;7;30;14;1;2;1
3;67911.0;0;1;63;529;0;356;63;28;0;3;6;7;11;3;72;976;1;3;1
3;82576.0;0;0;66;1206;55;445;168;18;18;1;2;4;12;1;62;1910;0;2;0
3;90638.0;0;0;29;1156;120;915;94;144;96;1;3;4;10;1;30;2525;0;1;0
2;30545.0;1;0;71;4;12;15;19;7;12;2;2;0;3;7;42;69;1;3;1
1;30753.0;1;1;85;12;5;25;0;9;30;2;1;1;3;5;54;81;2;4;1
2;37859.0;1;2;75;22;1;8;2;1;2;2;1;0;3;8;59;36;3;4;1
2;65333.0;0;1;58;654;7;92;0;15;30;7;9;4;8;6;48;798;1;2;1
3;33569.0;1;0;10;16;2;18;3;0;24;1;1;1;2;8;38;63;1;3;1
2;52914.0;0;1;32;254;10;44;30;10;227;2;7;3;3;7;50;575;1;3;1
2;72905.0;0;0;52;407;114;445;181;165;203;1;3;7;9;1;63;1515;0;2;0
3;51563.0;0;0;60;1166;0;48;0;0;36;1;4;4;10;8;34;1250;0;2;0
3;29999.0;1;0;22;68;7;59;10;5;11;4;3;1;4;8;35;160;1;2;1
3;48699.0;1;1;90;26;1;10;2;0;1;1;1;0;3;5;71;40;2;4;1
3;70421.0;0;1;98;479;28;136;75;14;35;3;10;3;7;6;67;767;1;3;1
1;82326.0;0;0;30;938;142;754;159;81;183;1;5;10;6;2;44;2257;0;2;0
3;49269.0;1;0;92;639;8;166;11;8;58;3;7;3;12;7;50;890;1;3;1
